Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,Population_Density
36.3,99.2,13.1,34.1,34.7,21.0,2.26,4.5,742
42.0,91.8,28.0,37.4,44.9,16.3,1.85,3.4,682
32.9,66.9,5.2,8.6,30.6,14.0,1.47,10.5,485
30.2,56.8,0.2,4.7,24.6,10.2,1.49,5.3,696
36.1,79.0,19.0,27.4,20.5,13.8,1.49,6.9,604
29.5,43.4,24.2,29.7,18.7,8.7,0.92,10.4,385
31.4,69.8,20.4,32.0,16.3,9.7,1.49,8.0,643
21.4,78.9,0.5,6.7,13.1,1.9,1.02,10.7,579
32.0,71.7,7.6,19.2,22.9,10.4,1.28,5.4,560
27.5,66.2,1.8,7.0,27.2,7.3,1.06,11.3,326
40.6,77.6,18.1,46.7,35.9,13.8,1.96,4.5,434
24.3,74.5,2.4,8.1,26.0,7.9,1.09,12.8,329
35.5,79.5,19.1,40.9,41.3,5.0,2.0,7.0,650
43.1,75.5,6.4,14.2,38.8,11.0,2.24,9.0,644
39.8,84.9,33.8,51.8,29.2,15.9,1.92,7.6,559
24.2,71.6,5.9,11.1,19.5,2.7,1.13,10.5,547
35.7,91.0,49.9,50.3,19.0,15.4,1.94,4.2,539
23.5,46.1,2.8,8.1,24.4,6.4,1.09,11.9,357
27.2,51.0,4.2,8.7,11.4,6.1,1.01,10.2,469
29.4,61.4,29.6,50.2,37.0,11.4,1.89,4.7,497
22.6,76.7,1.2,6.5,20.9,6.7,1.22,10.7,565
38.1,61.3,8.5,27.1,21.9,13.0,1.61,5.5,343
33.2,92.5,20.0,35.6,37.4,6.9,1.62,4.1,655
24.6,77.2,6.5,11.2,24.4,5.4,0.65,11.4,573
22.9,71.8,2.8,10.5,21.4,3.0,1.04,11.6,520
22.9,64.5,2.3,8.8,11.3,7.2,1.13,11.2,361
33.8,86.8,12.5,20.9,26.7,6.6,1.66,5.2,685
24.5,59.8,5.2,11.3,25.9,7.5,1.15,17.2,205
18.3,70.2,15.9,23.1,18.0,7.4,1.16,10.2,399
21.1,80.4,3.7,9.6,17.6,4.5,1.0,11.3,333
36.3,84.9,5.3,14.1,33.0,16.5,1.9,5.3,718
40.1,88.5,1.3,13.3,35.7,18.2,2.2,6.6,453
24.5,73.2,3.5,7.3,25.3,4.6,1.37,10.7,399
26.6,63.6,8.9,13.5,30.8,7.9,1.0,13.5,221
24.2,55.9,8.4,10.9,17.2,7.2,0.96,14.8,497
28.6,59.7,26.2,52.2,32.7,7.1,2.04,4.0,769
30.8,88.9,27.8,32.7,31.2,13.5,1.68,5.6,494
22.7,53.6,1.5,4.5,23.8,3.3,1.06,12.0,359
20.6,80.8,14.4,21.1,22.5,5.0,0.96,12.0,584
35.8,84.5,0.2,11.8,32.1,6.8,1.38,5.9,352
36.4,72.1,37.2,45.7,29.1,9.6,1.45,9.8,312
29.5,84.6,40.6,51.7,25.4,11.5,1.75,9.5,418
28.9,72.2,9.9,25.7,35.4,9.8,1.33,6.6,597
35.5,97.4,12.8,37.3,24.7,13.0,1.75,12.4,513
36.8,79.1,1.7,14.1,37.1,19.1,2.17,4.0,659
27.4,64.7,23.9,32.4,12.8,1.9,1.08,17.2,403
31.7,61.4,7.9,20.8,27.7,12.6,1.68,7.5,574
33.1,84.4,3.7,9.5,17.2,8.9,1.61,5.7,504
24.0,49.5,4.8,15.5,19.6,7.2,1.02,10.2,608
36.2,80.7,35.7,55.6,39.2,13.2,2.13,8.7,829
27.0,50.8,2.1,5.5,12.4,1.1,1.01,10.2,612
37.3,75.6,29.3,34.9,24.1,10.4,1.92,4.4,507
33.5,75.7,2.3,18.1,29.4,10.1,1.45,6.0,633
23.2,51.7,49.0,56.7,17.7,21.3,1.59,7.4,621
22.2,43.1,5.1,9.0,15.7,3.2,1.0,10.7,377
33.3,64.4,17.0,33.1,25.1,10.6,1.39,5.9,511
40.0,66.1,21.7,41.3,28.1,2.7,1.66,5.9,745
25.0,63.9,9.3,10.8,15.8,4.6,0.92,10.1,490
27.9,59.3,45.9,56.0,27.0,6.7,1.4,6.7,633
34.3,81.2,32.2,47.1,31.7,16.5,1.71,3.9,507
24.4,57.1,1.6,5.3,16.7,7.9,1.02,16.4,228
19.7,62.7,22.4,27.5,19.4,3.1,1.18,10.6,396
39.2,47.2,7.8,13.0,31.6,12.5,1.85,8.8,371
33.4,80.3,3.1,13.0,23.3,10.1,1.76,7.3,600
28.5,53.4,19.2,25.1,13.5,2.8,1.0,14.6,262
22.6,46.7,19.2,26.8,26.5,6.7,0.82,13.7,354
17.6,46.1,11.3,15.6,14.2,7.4,0.9,11.7,591
28.3,71.1,16.1,19.8,19.0,3.2,0.97,10.1,256
34.9,86.4,9.2,28.0,36.9,9.0,2.08,7.1,728
28.4,73.5,11.6,33.0,37.6,20.2,1.56,7.7,642
24.8,84.3,1.0,9.2,24.8,2.7,1.64,9.2,614
22.0,44.1,7.5,11.5,20.0,6.4,1.03,13.3,458
22.2,78.5,5.7,7.5,19.7,5.0,1.15,13.1,514
29.7,54.0,0.2,7.6,15.6,4.4,0.93,10.8,401
20.4,65.1,7.7,9.0,10.8,4.1,0.83,11.2,586
28.0,90.3,35.4,58.2,41.2,7.9,2.06,5.1,662
29.5,41.5,4.7,8.7,21.5,1.8,1.09,10.3,210
23.2,78.4,16.8,19.3,23.9,7.9,1.44,11.4,456
43.5,89.6,20.9,46.8,41.5,14.2,2.31,5.0,594
25.6,72.6,7.9,10.6,16.8,7.8,0.9,16.8,376
19.6,65.5,33.8,39.8,30.4,11.9,1.47,6.1,629
25.9,59.9,2.4,6.1,31.7,13.9,1.47,5.8,388
27.3,77.9,20.9,33.3,32.8,9.9,1.3,7.5,580
24.4,56.1,9.8,15.5,15.5,4.9,0.98,10.3,524
29.2,64.3,46.3,51.0,26.7,9.8,1.5,6.1,623
38.6,111.4,9.9,20.0,36.3,22.5,1.74,7.5,591
39.1,88.5,27.6,38.0,28.2,7.1,1.85,5.6,659
31.5,73.7,5.3,20.6,32.5,8.7,2.22,10.7,569
33.7,83.7,12.7,18.9,36.0,15.0,2.56,4.6,679
29.8,73.1,4.7,12.9,23.1,12.2,1.44,5.9,682
36.7,71.8,47.7,56.7,28.8,18.0,1.57,7.6,702
27.6,84.1,0.8,12.4,26.5,13.1,1.55,7.4,668
27.2,46.7,3.4,5.6,17.2,4.1,1.0,13.1,468
30.1,71.8,6.7,24.3,28.7,12.4,1.34,6.9,571
33.6,46.7,11.1,22.2,23.7,3.8,1.16,10.0,592
27.4,67.7,36.3,42.0,27.0,19.6,1.35,7.4,511
33.3,98.7,20.9,36.7,35.1,16.0,1.73,5.1,578
23.6,76.6,0.5,16.3,28.2,11.9,1.55,6.2,514
31.6,68.2,3.4,14.1,20.2,8.8,1.56,5.2,423
20.4,59.3,0.4,4.2,23.4,4.3,1.0,11.3,219
20.6,67.3,7.4,14.1,12.7,2.3,1.09,10.3,484
35.8,72.9,6.2,33.2,23.9,16.7,2.0,3.6,552
31.8,68.4,6.7,12.6,23.8,8.3,0.86,10.3,326
39.1,66.8,9.7,21.2,34.1,5.4,2.33,6.6,679
36.4,61.5,35.3,30.1,28.7,6.4,1.1,5.7,312
35.6,95.7,13.9,30.0,37.6,12.1,2.0,12.3,552
35.3,92.3,13.3,24.1,32.6,10.4,1.87,4.0,623
21.7,76.4,20.8,25.5,20.9,2.8,0.95,10.1,506
23.3,48.0,10.8,16.7,22.9,3.2,0.97,11.0,272
32.4,62.5,28.9,38.3,31.0,7.0,1.64,5.1,688
18.4,75.1,10.7,15.3,17.4,5.8,1.03,12.5,553
27.5,78.9,30.2,34.1,15.3,3.0,0.98,11.1,472
24.4,44.8,7.4,8.4,24.9,4.9,1.02,10.0,541
37.9,83.9,0.6,4.9,32.1,12.8,1.78,5.6,292
28.2,75.4,1.2,13.0,35.9,2.6,1.42,5.5,539
26.2,47.6,16.4,20.2,24.0,9.9,0.85,11.5,506
31.7,70.0,8.4,19.9,24.7,9.8,1.35,6.7,438
37.3,75.5,12.5,21.1,18.3,9.7,1.49,8.9,622
33.0,47.0,16.4,23.0,26.3,4.9,1.22,9.8,655
35.2,79.8,11.3,18.6,37.1,8.2,1.42,9.6,510
27.1,64.1,4.0,16.0,38.1,15.2,1.9,3.5,723
25.8,62.6,11.7,16.7,10.0,6.6,1.01,15.8,413
22.0,65.6,3.1,11.6,25.3,7.7,1.64,5.8,430
17.5,57.2,8.7,13.6,25.6,3.1,1.03,11.6,505
32.7,59.4,2.1,14.7,21.9,13.7,1.21,8.4,394
33.7,49.4,28.2,36.7,41.2,16.3,1.85,3.5,568
25.7,86.6,4.4,16.6,18.2,10.9,1.37,5.6,594
28.1,69.0,0.5,2.8,19.5,6.9,1.06,11.8,491
19.5,63.2,9.9,15.1,15.0,4.9,0.97,10.5,389
37.2,65.7,1.8,20.4,45.2,14.6,1.45,5.1,506
30.5,48.5,4.9,8.0,17.4,3.9,0.95,13.8,371
26.2,49.9,0.5,2.0,22.9,2.3,0.94,17.9,581
41.8,72.4,19.3,37.6,36.1,12.2,2.11,3.6,617
25.7,63.6,11.8,21.3,31.8,10.9,1.62,7.0,492
26.2,52.6,11.3,11.5,29.3,14.6,1.55,7.3,397
27.1,58.3,4.7,17.0,29.4,7.5,1.07,5.0,349
27.5,45.4,31.3,34.7,14.0,7.1,1.04,11.3,573
28.4,76.8,22.0,33.3,20.4,10.9,1.46,5.8,552
31.3,102.2,15.4,33.6,29.6,21.0,1.88,4.1,466
32.2,70.0,3.5,10.2,25.4,19.3,2.59,3.9,735
31.9,80.5,10.3,18.2,29.1,17.2,1.72,5.2,373
24.0,51.2,14.1,16.5,26.0,7.4,0.97,10.2,264
20.9,68.0,3.3,8.8,21.9,4.1,1.08,10.5,538
32.4,66.1,9.1,16.0,13.9,4.6,1.02,11.4,283
40.1,70.3,9.9,29.4,38.0,15.9,1.68,4.0,581
43.2,110.8,36.4,55.4,42.4,16.8,2.38,4.6,531
27.2,62.6,8.5,13.2,27.2,6.6,0.95,10.2,505
34.9,69.9,10.7,17.5,23.0,12.0,1.28,6.9,720
41.5,96.7,30.7,47.9,34.0,15.8,2.02,3.4,584
26.6,49.0,8.9,12.6,15.1,0.3,0.79,11.8,337
20.3,64.8,37.3,42.7,21.4,3.2,1.03,10.0,335
27.0,74.2,3.4,15.0,33.6,6.3,1.39,10.6,515
21.6,56.3,29.5,35.8,26.1,2.2,0.98,11.1,298
30.6,61.9,1.1,5.2,21.0,7.4,0.93,10.5,406
28.8,50.2,2.9,8.0,20.7,5.0,1.08,11.6,209
23.6,70.0,15.2,17.8,22.2,5.5,1.11,11.5,482
40.1,93.5,51.1,54.6,27.7,13.8,2.16,8.4,400
29.6,54.4,9.0,12.0,14.3,5.1,1.08,11.1,438
21.6,45.0,15.0,17.5,15.1,0.4,1.1,10.3,487
34.7,80.3,2.8,10.9,17.2,8.8,1.56,5.2,324
26.5,54.9,0.9,3.5,12.6,6.1,1.01,14.5,368
27.2,75.6,13.5,21.6,27.1,16.2,1.77,5.5,396
24.3,67.2,7.3,11.5,24.4,4.0,1.14,11.3,277
23.4,77.4,25.1,28.6,26.1,5.7,1.09,12.0,201
39.2,73.7,23.5,44.1,43.7,15.4,2.49,3.0,787
35.1,60.9,5.0,12.2,19.3,20.0,1.5,5.9,576
26.1,63.1,15.8,19.1,22.7,4.6,0.89,10.5,249
27.5,83.2,6.7,16.6,24.2,10.1,1.63,9.3,566
21.5,59.9,4.1,5.5,15.1,7.1,0.97,11.8,365
20.3,77.6,12.1,19.5,18.0,6.1,0.89,14.2,308
26.9,67.4,4.4,12.5,31.9,11.2,1.69,5.8,311
31.8,59.8,25.6,30.9,18.7,4.6,1.09,10.1,326
26.4,78.1,1.8,9.9,27.0,6.6,1.06,14.6,552
43.7,80.1,45.4,49.7,27.4,17.9,2.1,8.7,561
37.8,84.0,14.8,21.3,27.1,19.9,1.8,4.0,688
22.1,64.6,13.1,17.7,15.6,4.9,0.99,10.5,468
31.6,76.7,21.4,26.9,30.1,17.4,1.29,7.6,663
22.5,73.5,11.8,16.2,18.7,3.8,1.12,15.4,444
24.9,56.1,20.9,28.4,24.9,10.3,1.3,9.5,542
36.2,80.6,13.9,22.0,28.7,13.3,1.56,7.5,483
32.1,80.3,13.7,28.6,37.0,14.9,1.76,4.7,807
30.0,67.1,2.2,7.8,39.2,17.0,2.0,5.2,793
23.7,62.5,1.1,7.4,15.1,5.7,1.09,14.8,258
28.7,63.2,10.7,16.8,22.0,6.4,0.76,15.0,319
41.0,67.4,11.3,26.7,28.3,21.9,2.04,5.5,493
31.6,88.9,6.8,18.6,23.0,12.8,1.4,8.2,542
38.3,103.6,12.4,27.7,25.4,11.0,1.87,3.8,441
27.1,47.0,1.2,2.7,12.5,4.8,0.96,10.4,591
28.0,48.6,6.1,11.1,19.9,2.8,1.0,10.8,390
26.2,41.0,0.3,6.4,23.4,7.3,1.05,10.5,432
27.1,57.1,14.0,31.6,33.8,7.6,1.91,5.2,452
24.6,76.2,19.7,25.0,20.5,9.2,0.95,10.3,400
32.0,61.5,13.9,20.6,23.3,11.0,1.41,8.1,425
26.8,76.1,3.8,10.1,25.1,4.7,1.01,10.3,394
30.3,92.2,9.2,14.4,37.5,16.1,2.22,5.2,652
22.5,64.7,7.9,13.2,18.4,6.9,0.94,11.7,365
30.1,80.9,4.6,15.3,29.6,9.6,1.71,5.2,332
33.2,80.5,11.1,24.4,32.0,15.3,1.69,4.9,535
34.0,62.5,20.5,30.6,29.1,9.5,1.8,6.4,346
29.3,57.3,13.7,23.6,28.3,12.0,1.87,7.0,657
29.2,74.5,19.6,32.3,29.3,7.9,1.46,11.8,629
26.2,54.4,21.0,22.0,26.8,6.1,0.88,10.4,377
26.1,58.4,9.8,16.3,25.6,7.1,0.89,14.8,458
20.6,63.5,14.1,23.5,30.0,8.3,1.54,6.1,646
29.3,44.4,1.4,5.7,14.4,2.3,0.98,10.1,284
25.2,64.0,2.4,6.9,16.6,2.8,1.07,10.3,508
34.8,72.7,12.7,20.2,23.4,16.3,1.68,8.2,679
23.2,61.9,0.9,6.1,26.6,3.9,0.99,11.9,449
22.4,50.7,13.6,19.0,17.9,8.7,1.12,11.1,265
40.8,107.1,11.6,37.6,36.7,5.3,1.94,3.0,750
25.3,54.9,0.8,6.8,27.7,4.6,0.99,12.0,279
25.0,77.9,2.1,8.6,12.3,-0.3,1.09,14.1,269
27.0,46.5,8.3,14.0,20.7,5.5,1.02,15.4,496
25.0,75.7,4.7,9.3,21.2,5.2,1.15,16.0,541
20.3,52.3,2.0,6.0,25.1,4.7,0.95,13.4,277
38.9,90.0,28.7,41.1,31.6,15.8,1.71,7.1,666
30.0,76.4,16.2,18.9,15.9,6.3,1.05,12.3,315
27.2,84.3,17.3,22.4,13.0,5.6,1.21,13.0,539
25.4,72.7,11.9,15.3,20.6,8.3,1.46,6.8,503
36.3,83.6,43.6,55.0,27.9,10.0,1.17,7.2,512
26.6,67.5,5.0,6.7,24.6,2.0,0.96,10.9,444
23.0,65.6,3.9,8.2,23.8,5.8,1.08,10.5,285
37.8,74.6,19.6,29.0,22.2,12.7,1.4,5.2,417
24.5,63.2,2.0,8.7,22.9,5.0,1.07,12.3,561
21.8,60.7,0.0,4.6,22.3,3.9,1.04,12.2,333
28.4,83.9,28.4,32.2,33.5,9.0,1.74,6.0,425
34.7,77.0,10.7,26.5,19.8,21.3,2.12,5.2,633
41.1,70.1,45.2,60.0,28.5,15.7,2.43,6.0,759
29.6,65.3,13.3,19.6,16.0,5.1,1.01,15.5,198
27.8,66.9,12.1,14.6,25.5,4.5,1.06,13.9,442
22.3,50.9,11.1,18.3,19.5,5.1,1.02,11.6,287
25.1,45.2,5.6,10.3,14.7,3.1,1.01,12.0,566
24.4,65.5,2.5,9.2,19.2,6.1,1.12,11.5,393
24.0,70.5,1.1,4.1,19.1,7.1,1.03,10.3,584
38.9,77.5,5.2,25.6,43.7,15.4,2.32,4.2,610
36.7,82.4,9.6,18.8,27.3,23.2,1.7,4.3,598
26.9,86.9,14.0,25.2,24.3,14.6,1.39,7.8,328
26.7,64.4,7.6,14.9,24.0,3.7,1.07,15.0,544
31.1,89.1,22.8,28.2,17.7,10.5,1.71,6.8,680
25.3,49.4,19.5,32.0,24.9,7.2,1.73,5.8,426
22.3,75.4,0.7,4.7,23.7,7.3,0.93,11.4,291
30.2,77.9,28.8,37.8,31.5,6.9,1.5,9.1,356
44.2,79.7,4.9,23.6,34.4,18.1,1.76,4.1,724
29.0,57.3,6.1,9.2,17.7,4.7,0.89,10.2,600
38.0,78.8,1.3,9.0,23.8,0.8,2.54,5.3,755
34.4,90.0,4.9,16.4,14.6,12.6,1.71,6.8,488
27.2,88.1,12.8,31.5,23.5,14.0,1.94,3.4,576
29.5,79.8,12.8,29.8,33.2,13.3,1.1,5.9,389
24.4,53.1,3.6,10.5,15.0,7.0,1.04,10.2,353
23.9,80.5,0.6,3.6,13.9,7.3,0.94,12.7,348
25.3,60.8,10.2,15.7,16.2,5.0,1.18,15.3,406
19.0,77.1,7.9,11.1,14.2,1.7,1.0,13.8,199
31.3,70.5,13.7,23.4,28.6,10.6,1.69,5.9,647
23.9,54.6,0.8,5.8,18.0,-0.6,0.92,13.2,363
30.3,88.5,23.4,35.8,19.3,6.5,1.37,6.9,737
28.1,76.8,25.4,39.5,15.9,11.1,1.46,5.5,354
23.0,52.0,14.1,15.5,20.1,4.9,0.76,11.9,497
26.8,63.3,1.7,5.3,17.3,2.0,0.92,11.3,481
32.1,53.0,12.2,25.4,35.7,10.4,1.63,6.6,518
26.6,45.9,14.2,20.1,23.5,3.2,1.23,14.0,454
24.2,62.7,4.5,8.5,22.3,0.3,0.99,10.3,555
27.9,60.7,8.7,15.6,21.3,7.7,1.72,5.6,606
24.5,59.1,35.9,46.4,36.8,22.7,1.83,3.5,562
26.7,52.8,27.3,31.8,15.6,1.9,0.89,11.9,318
29.8,56.5,15.6,32.5,20.4,15.5,1.69,6.9,537
28.2,73.5,3.8,14.8,24.8,11.1,1.11,7.0,577
22.5,41.5,0.3,7.1,17.3,3.2,1.01,11.4,212
22.4,58.6,8.1,12.7,12.4,4.0,1.1,10.2,591
26.4,75.1,3.5,8.5,25.1,2.1,0.96,13.4,543
22.6,72.0,40.4,46.2,14.6,4.5,1.04,14.8,270
27.7,79.4,10.8,16.8,14.0,7.7,0.92,10.3,348
43.6,93.5,7.9,31.4,25.3,9.9,2.09,3.6,522
23.6,45.6,7.9,9.2,20.8,6.9,1.19,11.1,521
25.5,59.8,7.7,13.1,16.4,2.6,1.05,13.0,244
41.7,64.8,2.3,11.2,22.4,7.6,1.22,6.6,452
29.8,72.4,13.4,19.9,13.0,3.9,1.06,10.5,568
30.6,55.6,6.2,23.0,25.0,10.4,1.38,6.3,354
23.0,52.4,2.8,7.1,26.6,3.2,1.08,10.2,324
29.2,93.5,20.8,29.8,30.9,7.3,1.65,3.6,713
30.5,81.0,44.5,60.7,33.6,11.2,1.5,6.8,564
24.5,61.3,1.7,5.2,22.3,4.8,0.97,10.8,548
36.4,97.3,10.8,33.1,38.8,13.1,2.07,4.1,556
34.6,65.2,47.0,59.9,24.4,15.6,2.15,7.0,771
36.6,75.5,32.2,41.3,32.1,9.4,1.95,4.4,543
30.3,72.1,11.3,33.6,34.4,15.1,2.0,5.0,726
31.1,76.5,2.8,9.5,19.0,1.9,0.97,13.1,318
33.6,88.9,23.3,40.6,31.1,13.5,2.29,7.3,405
25.7,69.6,3.8,7.4,25.1,4.6,0.97,10.2,310
32.3,63.1,3.0,12.2,18.1,12.3,1.36,10.4,314
31.8,85.7,12.3,13.9,20.6,15.5,1.21,5.1,372
30.1,59.5,3.9,8.3,19.6,-0.4,1.0,15.3,488
28.4,65.8,10.9,22.2,27.5,11.9,1.7,6.1,524
25.8,68.0,17.6,25.9,19.8,4.2,0.85,13.1,303
23.3,48.6,18.3,24.0,20.1,5.1,1.14,10.2,263
28.4,75.5,13.1,26.9,20.0,14.1,1.72,5.8,402
25.5,68.9,2.9,16.0,38.3,2.3,1.61,10.9,357
18.6,75.3,3.5,10.0,11.6,2.6,0.98,11.9,375
25.2,62.9,4.1,12.3,27.6,8.4,1.03,10.9,276
22.4,62.0,6.5,11.1,24.2,3.4,1.02,10.1,265
25.9,56.0,36.7,38.0,14.4,6.7,1.0,10.4,572
28.6,45.2,6.2,11.4,24.0,3.6,0.93,12.5,212
24.0,45.4,0.8,6.6,13.5,5.0,1.11,12.1,603
27.8,42.1,1.5,5.3,13.5,3.8,1.09,10.8,527
26.8,70.4,4.3,9.3,20.0,5.4,1.16,10.5,591
32.4,75.3,17.7,27.4,34.1,10.1,1.54,9.7,611
26.7,71.3,6.2,12.7,23.6,5.9,1.04,11.1,389
22.1,73.9,4.6,14.5,32.4,22.2,2.1,6.8,492
31.3,65.1,26.0,33.8,27.3,22.0,2.01,4.4,631
28.2,50.1,8.9,16.9,17.6,0.8,1.05,10.4,291
32.3,74.5,7.4,9.9,24.2,17.8,1.67,5.1,611
20.9,42.5,1.8,5.2,13.0,5.8,1.01,10.7,297
25.7,51.5,27.7,30.9,15.1,6.7,1.02,12.0,360
39.3,59.3,3.3,14.2,22.5,18.6,2.12,4.4,775
33.0,60.4,20.1,29.9,31.9,7.6,1.32,5.7,335
23.3,49.0,29.4,36.6,12.6,6.6,0.82,10.7,362
28.9,91.1,12.3,22.6,29.5,6.3,1.21,6.3,351
26.1,88.5,33.9,41.7,37.4,14.5,1.17,7.7,542
32.9,79.1,1.5,6.7,30.9,20.2,1.77,5.5,344
22.6,61.0,18.8,25.7,15.0,2.2,1.02,14.7,298
28.0,52.5,7.1,15.8,24.7,2.4,1.0,13.2,554
25.4,43.2,48.2,55.1,21.1,1.1,0.95,11.0,537
22.3,66.1,11.3,15.4,26.8,14.1,1.32,5.5,497
17.2,75.7,22.8,29.4,23.7,2.3,1.11,10.7,389
25.1,54.5,13.9,16.1,21.2,6.5,1.02,10.4,300
29.8,62.1,6.5,11.0,19.3,12.9,1.65,7.7,688
37.0,78.3,12.0,24.3,23.7,6.1,1.7,7.6,485
27.5,65.9,19.3,31.5,24.6,7.2,1.74,5.4,609
39.3,74.8,28.1,49.3,33.0,21.3,1.84,3.8,730
23.9,43.8,0.3,7.9,26.4,5.3,0.98,11.8,415
29.7,51.8,15.4,34.6,28.2,10.4,1.46,9.2,532
37.9,96.9,43.3,51.1,31.9,10.6,1.23,7.2,293
27.8,47.6,31.6,35.3,21.8,6.4,1.13,14.0,591
36.1,69.1,6.8,16.2,18.7,5.9,1.15,5.0,630
33.6,51.9,55.3,62.7,36.2,1.0,2.41,5.6,403
32.0,78.9,22.4,29.9,27.5,11.8,1.48,7.9,444
25.4,81.0,22.9,36.8,38.3,9.5,1.59,7.6,543
23.4,71.4,15.8,18.2,18.0,2.5,1.15,12.5,496
29.2,61.8,7.6,10.4,26.9,4.4,0.95,10.1,517
28.7,54.7,17.7,25.2,39.7,9.8,2.44,4.4,522
28.7,60.8,20.4,34.7,31.8,9.5,1.4,7.6,667
28.4,48.0,11.1,17.7,15.1,7.6,1.06,16.4,334
36.7,44.6,2.4,5.8,28.8,18.1,1.63,8.7,502
18.5,54.0,5.2,7.7,22.7,3.9,0.86,14.1,415
21.5,69.6,0.3,4.7,10.0,4.9,0.96,14.2,388
21.8,79.6,7.1,16.8,14.5,6.0,0.91,10.8,455
29.0,70.1,28.8,40.1,23.1,0.8,1.54,7.0,531
27.5,69.6,23.3,31.1,37.9,9.4,1.57,7.5,505
19.7,41.0,3.1,5.5,14.3,1.3,1.08,10.3,509
28.2,78.9,0.1,6.9,26.0,10.4,1.55,6.5,679
43.9,89.5,4.5,31.0,36.7,17.2,1.89,3.3,639
28.7,80.3,26.8,41.0,32.8,7.2,1.65,8.8,249
21.2,78.0,6.0,15.4,20.2,5.5,1.03,10.5,446
23.6,54.1,41.9,48.4,23.5,5.3,1.02,11.2,398
24.7,68.9,4.2,11.1,14.8,2.4,1.06,15.9,475
28.1,50.3,3.8,14.1,21.0,12.7,1.52,6.3,496
27.2,88.6,7.1,26.7,36.6,16.7,2.39,9.9,442
23.9,73.9,25.9,28.5,21.5,3.1,1.45,5.5,562
28.8,79.7,8.8,20.2,23.1,6.5,1.48,7.5,350
28.1,93.7,35.0,50.7,46.0,19.4,1.66,4.0,487
30.1,83.5,10.2,15.6,23.6,18.2,1.73,14.0,676
29.3,77.1,14.5,19.8,14.0,2.9,1.07,11.6,361
26.0,64.3,22.6,38.3,33.3,14.4,1.48,7.0,359
26.5,69.0,9.7,19.6,18.3,4.7,0.95,15.6,262
28.8,83.0,3.7,15.8,15.0,8.6,1.82,6.4,471
27.9,45.8,1.7,4.8,16.1,2.4,0.95,11.8,486
19.9,77.8,23.7,28.0,23.1,5.8,0.9,13.2,457
32.2,84.1,4.3,13.3,20.1,12.6,1.38,6.7,401
21.4,76.9,2.3,6.7,23.4,2.8,1.09,14.7,338
26.2,60.3,13.4,17.3,26.7,7.0,1.23,10.9,308
25.3,73.8,6.5,19.1,32.4,12.6,1.2,5.5,419
37.3,91.6,28.9,30.2,34.7,8.9,2.11,3.9,754
28.6,61.5,19.1,29.3,30.7,6.8,1.61,6.2,376
26.7,42.5,1.4,4.7,21.1,5.6,1.07,10.2,484
34.9,71.7,9.3,19.4,34.4,7.3,1.57,6.4,577
22.3,65.7,1.0,5.7,26.8,3.5,0.91,13.3,282
25.0,69.5,4.2,9.0,28.8,5.6,1.19,10.1,232
24.8,60.1,0.1,1.7,17.5,5.9,0.99,13.3,457
26.3,74.7,8.6,14.0,14.1,4.6,0.99,13.0,318
32.2,83.0,40.7,55.0,18.8,3.3,1.76,3.9,669
23.1,100.8,7.4,30.0,28.5,16.3,1.8,7.2,711
27.6,53.6,7.1,10.4,28.4,4.5,0.87,10.3,591
23.7,50.0,13.4,22.0,21.2,16.8,2.07,8.1,588
24.6,71.2,21.1,41.7,27.0,17.7,1.93,3.4,528
37.8,70.3,16.7,29.9,35.9,22.1,2.16,4.1,529
25.5,57.8,1.4,7.7,33.0,9.5,1.96,6.9,481
32.0,51.9,43.7,55.7,24.3,12.1,1.41,5.1,461
27.6,62.5,8.7,16.0,18.4,3.7,1.02,10.4,235
30.9,87.1,17.6,32.2,42.7,19.2,1.88,7.6,511
36.5,90.3,5.1,31.6,27.9,10.5,2.12,5.1,630
20.0,72.8,3.6,8.3,26.2,6.5,0.95,11.1,516
22.5,65.5,0.8,8.2,13.3,4.7,1.07,10.3,526
24.7,79.4,36.3,47.9,21.0,9.9,1.67,10.3,549
27.8,53.7,7.8,16.9,29.7,7.9,1.31,5.6,613
39.0,75.2,23.9,41.7,23.9,12.7,1.91,9.4,812
28.0,71.0,26.7,28.4,19.4,6.0,1.07,11.1,233
25.2,66.6,21.7,30.7,28.0,3.4,1.12,13.5,283
34.5,78.6,20.7,37.6,26.7,14.1,2.35,4.6,702
28.4,45.1,9.7,15.9,23.0,6.5,0.99,12.6,303
20.2,58.0,2.8,5.5,17.2,1.8,1.01,13.3,312
21.9,70.5,2.8,9.8,15.3,4.4,0.83,11.0,326
35.9,69.4,25.0,38.3,25.9,12.0,1.72,5.6,549
26.0,39.5,0.3,9.2,23.1,8.1,0.96,10.5,243
43.7,89.5,5.3,18.6,36.3,7.7,1.83,4.0,656
24.1,60.2,2.5,10.1,23.2,5.0,0.79,11.2,488
20.0,55.0,9.7,17.2,14.7,7.1,1.0,12.8,283
36.2,84.0,4.2,16.3,26.7,5.7,1.75,14.6,640
24.9,47.8,3.3,7.8,17.1,6.7,1.05,13.4,581
24.5,45.3,3.6,9.0,24.4,3.8,0.9,11.2,527
27.1,66.8,11.1,15.6,16.1,5.7,0.98,11.1,346
33.6,74.3,16.1,36.2,40.1,18.0,2.24,3.4,655
